Txn Hash,Method,Timestamp,From,To,TokenID,Value,Type,Market Place
0x99f7ce0420683b6c72b6f88dc40f21fa6f78c7d00dc92169477975c27c64f161,Atomic Match_,2022-05-15 12:12,0x6bfe743458d717c19953be1f281bb95e53bc8d20,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184045022991351809,0.01,Transfer,None
0x7ddc85578ea83d409c4a5bf72c705b8c303c05b274b23a7eb51802944d67e3fb,Atomic Match_,2022-05-15 12:11,0x2c303ab564ac33b3e5dcc823c3878594589119c3,0xfdcf283151bb5d7001ba8ce79b4b04b660cde707,ID114801165433474153239131399302123883793203737819018158883006214837926742720845,0.095,Transfer,None
0xff7b8b25da159c68042f50894f9a37f55852e3f87ede5f20c02af7e6e81dccbe,Atomic Match_,2022-05-15 12:11,perpetuallyrugged.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184252830689001473,0.01,Transfer,None
0x3b3753a6f88825f1411af46fd98daa814f631c27e7c21b962abfdaff7b5564d1,Safe Transfer Fr...,2022-05-15 12:11,mentalyst.eth,0x4d2d51ae76f7b64ca8b7b5ddfcf2a51d1a1d6dad,ID34908161203840102586680378714710562907945420059051250729618947398251759796237,0.0,Transfer,Opensea
0x744b9bcac917f2b13762f718017466110922703c8d1587a777e181452f329f02,Atomic Match_,2022-05-15 12:11,0x8f112d6bc679ae2fd4b6520392ed019f7edd7812,0x1323cb5b90d31290bba3a5bfc6cd0a96cb2597cb,ID91260899824372124641209108715188038484386929667987656266643133601294791475201,0.095,Transfer,None
0x007c8183b927a3c22a8387264c1320729efec283525c1b1a8c0697919cfc6ccf,Atomic Match_,2022-05-15 12:11,0x3efe8aaf1c58d0ae7d8a0e7f81ba14f4e8ad907c,0x6b6c0b64633a8ee7caf05cd9e1a9aa6d3c8061eb,ID93083354445119091427471749395121226226649634649530170298739183520555944902657,0.055,Transfer,None
0x007c8183b927a3c22a8387264c1320729efec283525c1b1a8c0697919cfc6ccf,Atomic Match_,2022-05-15 12:11,0x3efe8aaf1c58d0ae7d8a0e7f81ba14f4e8ad907c,0x6b6c0b64633a8ee7caf05cd9e1a9aa6d3c8061eb,ID93083354445119091427471749395121226226649634649530170298739183520555944902657,0.055,Transfer,None
0x007c8183b927a3c22a8387264c1320729efec283525c1b1a8c0697919cfc6ccf,Atomic Match_,2022-05-15 12:11,0x3efe8aaf1c58d0ae7d8a0e7f81ba14f4e8ad907c,0x6b6c0b64633a8ee7caf05cd9e1a9aa6d3c8061eb,ID93083354445119091427471749395121226226649634649530170298739183520555944902657,0.055,Transfer,None
0x44d2125e443c34058d5aa7c584e3ed30bb108f91a70a5662758a491d4233850f,Atomic Match_,2022-05-15 12:11,0x073f041030197699ab34e4042c1e7c84a10d9863,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184520012014551041,0.01,Transfer,None
0x4709202419ccc1e8c5d4877886ce3d8a0478b58976091e4889f2a17751e22e7d,Atomic Match_,2022-05-15 12:11,perpetuallyrugged.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184069212247162881,0.01,Transfer,None
0xbd5f8959a0cff1317a148c4b1ee119da0c419c89193a8631d1a641896891107e,Atomic Match_,2022-05-15 12:10,0xc7b049c895cdd035dd6137aa3cc6b3b857188222,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184746511409872897,0.01,Transfer,None
0xe74b2527556507296a571bf1259761e193a9a6baa5a4fa486a09949507257c83,Atomic Match_,2022-05-15 12:10,0xb50260419c8812fba3fba5e5c452fc912108cffc,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184272621898301441,0.01,Transfer,None
0x2e34c8cca1523da8a87d865c1316c3e6ba727bea1064f5b498a98fc030784fe9,Atomic Match_,2022-05-15 12:10,0xc0c71341bb99d6390aeb8e3728690fd6d6591832,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184031828851818497,0.01,Transfer,None
0xb825a785c2e201f16d2e6f22d09cd270e2bc332e27145c8b2712f9286bdd340a,Atomic Match_,2022-05-15 12:10,perpetuallyrugged.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184152775130873857,0.01,Transfer,None
0xdbd693eca7d70fc5fb8d0d41870a048a53ae2d384d5acd3c03a7ae9891de6796,Atomic Match_,2022-05-15 12:10,0xab70341c53a80680f0be3069a31aae2401e20477,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184245134107607041,0.01,Transfer,None
0x958abdafe51f91ab241125f573676157b0c8f01f68da68b25b726b155c0271b2,Atomic Match_,2022-05-15 12:10,0xd17c542819ebec2ad9a9ab5a37b5bf0a70504031,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184490325200601089,0.01,Transfer,None
0xc70f02525751914f0a6109c9709832b0834d697e8b5f30463d55e2a270389f9c,Atomic Match_,2022-05-15 12:10,0x3362aa1b73c9249106f83e8c6be0f24a894431f4,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184883950363344897,0.01,Transfer,None
0x07c0cb2cbeeadab0bfe0fef1ec89cf70c7922f5dcb5b681526f48135ba28cd4e,Atomic Match_,2022-05-15 12:10,0x376f720e497a176c8124f82809ee121e661f60a4,0x9d2d045e4714bfcc52a30e9f1782a5997604f838,ID71092655494193932582834057665377605022843942301426325351612586915213309116417,0.05,Transfer,None
0x060be1ee439779b89d3ac5c5df69d7bb2c697cbfb2dd67b08bdf4cd8b4970dcf,Atomic Match_,2022-05-15 12:10,editevening.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184544201270362113,0.01,Transfer,None
0xcb772d1b55dfd36ed7097dccb461da49d2ee2de60bf3699b07a0d2ccec1127cb,Atomic Match_,2022-05-15 12:10,0xa2f70c6808ceecbd0bd044fb49a77b8f2a7792d9,0xbce32355cf854be127055fdf7c361e13990a3323,ID85436133691930857970117563037920450857541195608497912786300762702492915990529,0.06,Transfer,None
0x6c693f46a7966ca64bb7213e2bf1ab9657f0b98129639a9c403c325b4c2588e9,Atomic Match_,2022-05-15 12:10,0x2c303ab564ac33b3e5dcc823c3878594589119c3,0xfdcf283151bb5d7001ba8ce79b4b04b660cde707,ID114801165433474153239131399302123883793203737819018158883006214836827231093069,0.095,Transfer,None
0xbfd89b7093d68bb7abfdd9fe4f4ab4bb643a7092795578b8fdcb25511aa963ee,Atomic Match_,2022-05-15 12:10,0xf7df35e5b15e7597354a888b179407e2fd5a0326,0x9d2d045e4714bfcc52a30e9f1782a5997604f838,ID71092655494193932582834057665377605022843942301426325351612586948198657949697,0.05,Transfer,None
0x1e0aab6d7fb26b9bb1510e6de7f59a8f1f8fe44adc3d9999b39c464917c5f216,Atomic Match_,2022-05-15 12:10,0x675a1fef3a8aa24e12762c40358e995e73bbf3f8,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184401264758751233,0.01,Transfer,None
0xd9ce1a8ac802f4a7e0a6a1db7664c118791c61d6d3655d765ce68fc3c1c61ee3,Atomic Match_,2022-05-15 12:09,0xd2d5bf3e5828c61b4ae127fd3de96458e9cfe573,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184462837409906689,0.01,Transfer,None
0xd1428ff04ba02903d730e83b20ad18b810b218f536f8199bbdb0fc1074659832,Atomic Match_,2022-05-15 12:09,0x2a93093acf5e8b9243e2d0715e59a11e4a0ff50b,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184388070619217921,0.01,Transfer,None
0x08b79e98a7e32b6fdb7d049f2dfc7d9c45ba5acd64f035abddbfc5d78ebade59,Atomic Match_,2022-05-15 12:09,0xfbd2b361c349a6a5fd4cbeaf0c18e64e4efb3a26,0x9d2d045e4714bfcc52a30e9f1782a5997604f838,ID71092655494193932582834057665377605022843942301426325351612586898720634699777,0.05,Transfer,None
0x61c1f19d5df327b3dc8843e3c91d4a7c0c1f6a853ca754cd48efbcf7e726987e,Atomic Match_,2022-05-15 12:09,0xccdfa5d350c1a8548f7feb47c661ea637f62f6dd,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184378175014567937,0.01,Transfer,None
0xa29ff03dbd27d40f04c36cc613b7a3af5f1af9424bbd67077d6f5aa76175372e,Atomic Match_,2022-05-15 12:09,himorti.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184639858781978625,0.01,Transfer,None
0xd4416558fba8eac8c13e6b1c0ca93ac8900a8d2b57b3f51e36bc47bb698bbd7a,Atomic Match_,2022-05-15 12:09,travereum.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184864159154044929,0.01,Transfer,None
0xaaee4fd8c3a120895c138b89073520951d0c35583bbe65c8a6f108f83c8edeee,Atomic Match_,2022-05-15 12:09,0xcdl.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184509016898273281,0.01,Transfer,None
0xaf480b9bb74bc7f7369fd206dabd4c2ab19363fc5eaa1b1b012b6fc59c43f10b,Atomic Match_,2022-05-15 12:09,0x3efe8aaf1c58d0ae7d8a0e7f81ba14f4e8ad907c,0xff6191a5957769b5e88e72a2518f36f3eb4d6778,ID93083354445119091427471749395121226226649634649530170298739183598621270474753,0.01,Transfer,None
0x146849dcbb65abfd4de923c48fca044b6b6df930e7bdc9c4df7fb4654e44bfcc,Atomic Match_,2022-05-15 12:09,0x14d702bd1ae7a48df5d33c7f873aa353bbc7446d,0x9d2d045e4714bfcc52a30e9f1782a5997604f838,ID71092655494193932582834057665377605022843942301426325351612586955895239344129,0.05,Transfer,None
0x5d65f51e9d64e69ccb7e5d566881f78f92ee2b708b9868fa6788f15f35644fe2,Atomic Match_,2022-05-15 12:09,0x687c18084c1945c17a58a53204e84b9f6c2bde9a,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184898244014505985,0.01,Transfer,None
0x140beccc21825cf69605fe4543d3330f63f65e16e47f9ff470d598af9ca5acd6,Atomic Match_,2022-05-15 12:09,0x3362aa1b73c9249106f83e8c6be0f24a894431f4,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184706928991272961,0.01,Transfer,None
0xc1268c5e9efe28578fa8455e9168ac8b4ff7404183a7341b6b8085d6c92b73d0,Atomic Match_,2022-05-15 12:09,0x27bb715bcaa34902ba146ab952870cd1ee867401,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184381473549451265,0.01,Transfer,None
0xe525a6d85eafa159641415dec44f9f7dd2b8b933988668ccc26b16fba424d5b1,Atomic Match_,2022-05-15 12:09,0x74fb2bcf7a9a41dae779aae8a6c3fda0fa0b5e2d,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184075809316929537,0.01,Transfer,None
0x3344ec0e97a8b00e411e8b8088a61298596b939f2d17d854e4dc2cd1d3c67b97,Atomic Match_,2022-05-15 12:09,himorti.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184804785526145025,0.01,Transfer,None
0x57786dfa9acab54acba6d503bddf6d9c1696d01bb0e769938a1457627fae9bdc,Atomic Match_,2022-05-15 12:09,0xb1e53128abecfc3860df6da37cf8a167dd4b09fc,0xfdcf283151bb5d7001ba8ce79b4b04b660cde707,ID114801165433474153239131399302123883793203737819018158883006214836827231093069,0.095,Transfer,None
0x2e3c205992e2aef731c88a06869419825f4208d19f087fe471e99bdd06571b26,Atomic Match_,2022-05-15 12:08,0xd37dabe2ccca72166f41c236b91ca36494fe5919,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184172566340173825,0.01,Transfer,None
0x00437f1e99141699e44ac941602f0aeb189b5c00838da54b6084471288400743,Atomic Match_,2022-05-15 12:08,fiqwsh.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184395767200612353,0.01,Transfer,None
0xc169a3c5712326bd60a68856fd2940ac3e5e791bc57afe857140e4dac74af07b,Atomic Match_,2022-05-15 12:08,0x0aaf614cee90cc5996313a8c484944c43aebcb46,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184008739107635201,0.01,Transfer,None
0x04efb56420732f1eb26dee40bedb5b6d5d7087b80241c892fbb32afa6e1bf211,Atomic Match_,2022-05-15 12:08,0x9ef82815509656c0223b2249aff80eb6ef85c879,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184094501014601729,0.01,Transfer,None
0xdddc2b5657f1b1fd5a805fccb9238c11fd44f587ab85ba32a8bba7bef91d45a7,Atomic Match_,2022-05-15 12:08,0x3362aa1b73c9249106f83e8c6be0f24a894431f4,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184845467456372737,0.01,Transfer,None
0x3459ee7dc12c6d87fb5247bb0ded95fb638990616d3707e8381fde9c464a3acc,Atomic Match_,2022-05-15 12:08,sorravisp.eth,0x9d2d045e4714bfcc52a30e9f1782a5997604f838,ID71092655494193932582834057665377605022843942301426325351612586933905006788609,0.05,Transfer,None
0xf1baeff4d22a55ad42065597a20b8bc9c684455a01ae84c0a3515c941400899c,Atomic Match_,2022-05-15 12:08,0xdf58ab13882759eb066a8d7f24b8cd384e5cba17,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184107695154135041,0.01,Transfer,None
0x3baa0f7f0039c18f96a661bd7fc2df7cedc07b3294435aff0caa03b139ec5d09,Safe Transfer Fr...,2022-05-15 12:08,0x160c67cde211b3b80f37e6f70688325c4244180c,0xdcf9c100f807146446098167417c5441967f30c6,ID99950103670613714453974389807588735749121522017333516634657610005415469252609,0.0,Transfer,Opensea
0xdf3b77f4548cea21fdd3894e8b55f8b67db825881e36ff3d69f8dc13c47d85b2,Atomic Match_,2022-05-15 12:08,0xc7b049c895cdd035dd6137aa3cc6b3b857188222,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184791591386611713,0.01,Transfer,None
0x4c44aff53e2d79108b9edccbf87a7194453cd4cf538c6c34fd385fd3e5916a78,Atomic Match_,2022-05-15 12:08,0xb0f85862f5bf2162d0a7608730a5b1ee1a15ee3a,0x6cfb329e9fc3f7dc8120249594bec22ac58b006e,ID49293615624066328369330340978840974006590726006621705458969937684520490762241,0.052,Transfer,None
0x052c51367e3fd89bcb74a74e403a08aa382ce1786c66ec07096817da5090ea01,Atomic Match_,2022-05-15 12:07,0x9ef82815509656c0223b2249aff80eb6ef85c879,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184595878316867585,0.01,Transfer,None
0xb6d53a0932342295dc8d757be0fc426388ba665f659c8cda8b1195eb97f6f5d7,Atomic Match_,2022-05-15 12:07,mackiiinac.eth,0x9d2d045e4714bfcc52a30e9f1782a5997604f838,ID71092655494193932582834057665377605022843942301426325351612586910815262605313,0.05,Transfer,None
0x1f0326e57ca5c1b0c96696a0979f2a1a4766ee3beffbb8af77713ef7e187ca99,Atomic Match_,2022-05-15 12:07,0x8071e7ab2c43aed5ff174fdddac2e032fc14ed6e,0xfdcf283151bb5d7001ba8ce79b4b04b660cde707,ID114801165433474153239131399302123883793203737819018158883006214837926742720845,0.095,Transfer,None
0x779b27072fbc71af55dc84a52232493f5a99717ed6d02c4c70ce703e7b9b77d4,Atomic Match_,2022-05-15 12:07,himorti.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184743212874989569,0.01,Transfer,None
0xdf36a7d0fbf432079a5b00c75b71f81d732bb1fba5356e1795a63cac4af24eb7,Atomic Match_,2022-05-15 12:07,0x3362aa1b73c9249106f83e8c6be0f24a894431f4,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184885049874972673,0.01,Transfer,None
0xdb9ed8c205da0e5165b3493c539cd2e95ddb8ff0c02e9cc8b92f91c2e8f3eaaa,Atomic Match_,2022-05-15 12:07,0x902c236f3a77f2bd781ab0a3e06a6f76ae2ce587,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184113192712273921,0.01,Transfer,None
0x31231eddb162c699f6754fd204927b26d9510d86c90f9b5ad1f01e31799fe882,Atomic Match_,2022-05-15 12:07,0x077afa85c86ac799b04d0f7aab6c81bfe4186773,0x9d2d045e4714bfcc52a30e9f1782a5997604f838,ID71092655494193932582834057665377605022843942301426325351612586945999634694145,0.05,Transfer,None
0x14f9789c079c614b2285983bedcff3081a420ede6ca1e32faf6d9c7033a6950a,Atomic Match_,2022-05-15 12:07,0x78d15d30b710914e02bd298b052e93b6cfb12df6,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184253930200629249,0.01,Transfer,None
0xda50554e9da835f4af16e1d7c42a3a4b081a3e01581862e6559f8b18f71cd8e0,Atomic Match_,2022-05-15 12:07,estelleso.eth,0xfbedc88bf8568bf74492ce8037feb2d9d4dd52ad,ID113950651871607337012810309427863766681592268362007070429888608928653895532545,0.15,Transfer,None
0xebd92641fc056d6ce39ac0b4779fa5fc8cecf28d667be279c7df90a4b7a6f8b3,Atomic Match_,2022-05-15 12:07,0x687c18084c1945c17a58a53204e84b9f6c2bde9a,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184525509572689921,0.01,Transfer,None
0x1c3cebe3bdab738ba7a9d63f329a0b72cb7c62d9d290246d5de1c64885f86a87,Atomic Match_,2022-05-15 12:07,editevening.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184559594433150977,0.01,Transfer,None
0xc0702ed3324d0f5feb7da4b9099616850d3f3e8047f3168e13b36a80c766ee17,Atomic Match_,2022-05-15 12:07,rionski.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184181362433196033,0.01,Transfer,None
0xbebebfbdd7f8d0427d8fdb37a6e8b90667131a6a3b76571ca3445f5eba1d7925,Atomic Match_,2022-05-15 12:07,0x109c9a2d3972d78afb37fedadc64518a2ad9fd20,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184853164037767169,0.01,Transfer,None
0x7548bce3f09d261ff116638a28bb307146870e3eb2cca1881e36c43ec0401f6c,Atomic Match_,2022-05-15 12:07,0xb639999ef3595e90c4d8cdb42c1e099747e5ef84,0xfdcf283151bb5d7001ba8ce79b4b04b660cde707,ID114801165433474153239131399302123883793203737819018158883006214836827231093069,0.095,Transfer,None
0x4d25900ccdfdb3d17749edb96cf7e793162b5da7dab44cf4efe556fc38aa1310,Atomic Match_,2022-05-15 12:07,0xccdfa5d350c1a8548f7feb47c661ea637f62f6dd,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184330896014573569,0.01,Transfer,None
0xa85add6be9958e00ee83a72379f4e22f279b2a378bae6619f1326acc92740727,Atomic Match_,2022-05-15 12:07,0xf773e828f32eaef1d1a5d4adc8efcb3b3ec3cd0b,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184043923479724033,0.01,Transfer,None
0xadcde4b17373eb16b3b44e4cc7a2dcd4b55aba558b90813e1d615ae278509e2f,Atomic Match_,2022-05-15 12:06,0x1cf38763cb2a39b8d1eea38f7e4e1111cb3212cb,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184250631665745921,0.01,Transfer,None
0x717a721d3a786ed8cf1f22731cee7ea1b3edf38403e9b0c5051f638fc6fc048b,Atomic Match_,2022-05-15 12:06,0x3362aa1b73c9249106f83e8c6be0f24a894431f4,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184524410061062145,0.01,Transfer,None
0xa46bf91f896a82cf12740ce03292791950f75094ce9a3cc5bc8bbe8a9df7c9bb,Atomic Match_,2022-05-15 12:06,mackiiinac.eth,0x9d2d045e4714bfcc52a30e9f1782a5997604f838,ID71092655494193932582834057665377605022843942301426325351612586905317704466433,0.05,Transfer,None
0x6b93dafe807f8a16a2b97e3f668f5421a8ca843e4129c2d4e4f68a9806fb56d3,Atomic Match_,2022-05-15 12:06,0xd469009b172eda01c13781826d01cf6abe91ec35,0x9d2d045e4714bfcc52a30e9f1782a5997604f838,ID71092655494193932582834057665377605022843942301426325351612586907516727721985,0.05,Transfer,None
0x01c9e62f93e28b649dd243b843d66d2782c4f3428f0e50f9b7baf377f0c83fcd,Atomic Match_,2022-05-15 12:06,0x687c18084c1945c17a58a53204e84b9f6c2bde9a,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184176964386684929,0.01,Transfer,None
0xbb12ddbb3845a7a6fd1b82978c3ad69b786f8edf522ab6f2d75a8cde71fa8c2c,0x9a2b8115,2022-05-15 12:06,0x27637173712ea289435fb17236f7d219ada774a7,0x6b6c0b64633a8ee7caf05cd9e1a9aa6d3c8061eb,ID93083354445119091427471749395121226226649634649530170298739183926275735552001,0.04,Transfer,None
0xbb12ddbb3845a7a6fd1b82978c3ad69b786f8edf522ab6f2d75a8cde71fa8c2c,0x9a2b8115,2022-05-15 12:06,0x27637173712ea289435fb17236f7d219ada774a7,jooste.eth,ID93083354445119091427471749395121226226649634649530170298739183926275735552001,0.04,Transfer,None
0xa621144350335f8e6e104c53db60ed28dd2f496634c81a6da503765c18d37c10,Atomic Match_,2022-05-15 12:06,metalund.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184293512619229185,0.01,Transfer,None
0xc92ac37a7180a2ffb0c9629440bae217ecadc71f184008916244fe5bc840aac6,Atomic Match_,2022-05-15 12:06,bullishcat.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184439747665723393,0.01,Transfer,None
0x87ede8640e5788b3ae67b01b89d05d09401b6e553e13df47245d0a7f0195a9fe,Atomic Match_,2022-05-15 12:06,0xf7df35e5b15e7597354a888b179407e2fd5a0326,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184037326409957377,0.01,Transfer,None
0x841727f1ceb85a8893dd440452b5c8b6d7c7f122065278181dc7e38e4807749d,Atomic Match_,2022-05-15 12:06,0x10367cda35bfadc293dd1587671e96ebefdc1751,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184500220805251073,0.01,Transfer,None
0xedfa641a781c2ae220a6f5eb133b049df36486d2764e25895583f756ce0f8000,Atomic Match_,2022-05-15 12:06,0x14d702bd1ae7a48df5d33c7f873aa353bbc7446d,0xcb3c44718789f3ea8e3e8195dbd0a8e88dd53469,ID93083354445119091427471749395121226226649634649530170298739183806428968124417,0.00999,Transfer,None
0xf031be20cf0dc1b86cd9dd074df430b447765d4f12e2971b58fc9be61b9874e5,Atomic Match_,2022-05-15 12:06,poro.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184135182944829441,0.01,Transfer,None
0x16e883633f912a72d20db0cfc66ee0c8d33617bc241b1f84607589665f05beae,Atomic Match_,2022-05-15 12:06,0xd37dabe2ccca72166f41c236b91ca36494fe5919,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184755307502895105,0.01,Transfer,None
0xe6c57d2d3f5b191abc6058a18c81be2d5501545a2833da45b15f8491f84c489d,Atomic Match_,2022-05-15 12:06,poro.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184547499805245441,0.01,Transfer,None
0x23c0db9192b7c3a8679c5ff5cfcde4a438abf84766a2d7318b343ea0bbb4afb2,Atomic Match_,2022-05-15 12:06,0x07f97a064267feabd1874612cb684728bf7c9f7f,gumiko.eth,ID49391077977388884755141062841915919004414797983589951612448857853481388605441,0.22,Transfer,None
0x39d15464e9c3d5f13da476e4f5137d66d2bb50a826ecdb5a187d6f34337ea1e7,Atomic Match_,2022-05-15 12:05,0xe1ae2073aca222fc02202b93b3c2395d94796213,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184925731805200385,0.01,Transfer,None
0x0c8916331e48223611a58ccb6967f63b72ebc4ecee088dcbff5564844e4aff06,Atomic Match_,2022-05-15 12:05,0xc0c71341bb99d6390aeb8e3728690fd6d6591832,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184466135944790017,0.01,Transfer,None
0xce7363eab813a7426dc42d948ebcb1773588ca4718eefc256a06b7e32ecb6de9,Atomic Match_,2022-05-15 12:05,sssul.eth,0x9d2d045e4714bfcc52a30e9f1782a5997604f838,ID71092655494193932582834057665377605022843942301426325351612586951497192833025,0.05,Transfer,None
0x72767f822e3ee2f455ffbb6ade7f84b5781b7bc1400d59e58f28ebac187a38ec,Atomic Match_,2022-05-15 12:05,0x89ce794d2b4079d202c9de6a62c71c11193be9b5,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184319900898295809,0.01,Transfer,None
0x0cb1a409433bbe11688bb30431bd4cf520f2afebaf03e02b77fbf7c55c3c903c,Atomic Match_,2022-05-15 12:05,0x3362aa1b73c9249106f83e8c6be0f24a894431f4,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184531007130828801,0.01,Transfer,None
0x285a6cf0053b7f22803a9ee4848f068ca07c016fcc072b31d95148f852d796ab,Atomic Match_,2022-05-15 12:05,robscalera.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184241835572723713,0.01,Transfer,None
0x9f8a15eb465a228caa5df15f714ae211f32fe01b447d61021dbf76688bad28e3,Atomic Match_,2022-05-15 12:05,headhigh.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184149476595990529,0.01,Transfer,None
0x778e7b0e8f02015b32b149753ee0e410cab77b3278bfb30fb546682cb42c17d5,Atomic Match_,2022-05-15 12:05,mikesnft.eth,0xcdcb4fc45833284773a30c4549e6e37aab24fb8e,ID93083354445119091427471749395121226226649634649530170298739184591480270356481,0.01,Transfer,None
